genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Pop,Justin Timberlake,SexyBack (feat. Timbaland),39pAejlRtfubA42tGfHLFT,67,0.0584,0.967,242733,0.583,0.0,G,0.0519,-5.562,Minor,0.0789,117.0,4/4,0.964
Pop,The All-American Rejects,It Ends Tonight,1FMHNVeJ9s1x1l1WlaRs2I,61,0.00275,0.335,244827,0.676,0.0,C,0.141,-4.68,Major,0.0301,175.845,4/4,0.341
Pop,Austin Burke,Slower,0i2qj6IvyogojhQZRoJ80J,69,0.251,0.697,184640,0.531,0.000125,D,0.0954,-7.141,Major,0.0268,99.98,4/4,0.631
Pop,John Mayer,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,77,0.771,0.315,263573,0.296,0.0,F,0.702,-13.262,Major,0.0317,172.638,4/4,0.436
Pop,Ava Max,Sweet but Psycho - Kat Krazy Remix,49xmhJzBfsIHKGIETsfnEY,37,0.181,0.786,189435,0.844,0.0,C#,0.0706,-3.701,Major,0.0643,124.014,4/4,0.584
Pop,Lil Uzi Vert,Feelings Mutual,5Y3Tj0wJhKAaPbwWxXxZGS,62,0.105,0.585,233645,0.691,0.0,C,0.088,-6.015,Major,0.259,125.978,4/4,0.349
Pop,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,78,0.0642,0.893,223413,0.745,0.0,B,0.0943,-3.105,Minor,0.0571,101.018,4/4,0.872
Pop,Bhad Bhabie,Geek'd (feat. Lil Baby),3nQQotHU6YtE0Z4kiMNoW8,70,0.478,0.845,134229,0.613,1.06e-06,A,0.115,-7.1,Minor,0.253,164.076,4/4,0.25
Pop,DVBBS,IDWK,4ABdTWafMCXfATpILRuZFW,69,0.00271,0.717,179999,0.847,1.04e-06,C#,0.11,-6.159,Major,0.0353,114.996,4/4,0.414
Pop,Victorious Cast,Best Friend's Brother,5ilbsx6qkdgTZLptWIvXEV,59,0.000398,0.613,218267,0.917,9.69e-06,G#,0.159,-4.754,Major,0.0637,140.001,4/4,0.77
Pop,Khalid,Saturday Nights,7vGGAJBkHKxKtOnGjQduDV,87,0.635,0.54,209547,0.439,1.93e-05,A#,0.0993,-8.591,Major,0.115,167.908,4/4,0.371
Pop,Rascal Flatts,My Wish,6Gfmj0HbpvxTdW0sdlzTDU,65,0.0349,0.549,248280,0.801,6.8e-06,E,0.102,-4.734,Major,0.0312,135.724,4/4,0.471
Pop,Cavetown,Boys Will Be Bugs,67EUBsc4qosGOVbaYy6TeX,70,0.00387,0.608,329050,0.528,1.4e-05,C#,0.106,-11.722,Major,0.0338,89.221,4/4,0.454
Pop,Jason Derulo,Want to Want Me,7oGZAicScQt96OAW4AruYy,76,0.00906,0.775,207719,0.68,0.0,C,0.109,-5.508,Minor,0.0629,114.025,4/4,0.656
Pop,Sia,Elastic Heart,5S9lfZu1YF8xKkgSsqL2Bd,69,0.0117,0.421,257200,0.791,1.48e-05,A,0.146,-4.998,Major,0.0496,130.075,4/4,0.499
Pop,Smash Mouth,Walkin' On The Sun,0EQknhinIfbJ12hwMGjOY5,65,0.43,0.735,205961,0.974,0.0,F#,0.145,-4.636,Major,0.0318,123.29,4/4,0.967
Pop,TOMORROW X TOGETHER,CROWN,32h6yQGn4oAhZ0HRsTMX26,78,0.0505,0.622,230707,0.8,0.0,F,0.0619,-5.819,Major,0.0425,110.977,4/4,0.58
Pop,Young Dolph,100 Shots,3TXy6nchgKeYlVwOKNk9lE,65,0.135,0.799,264819,0.668,4.67e-06,G#,0.0583,-5.244,Major,0.249,134.005,4/4,0.153
Pop,DMX,Party Up,0LWkaEyQRkF0XAms8Bg1fC,70,0.0738,0.51,268867,0.931,0.0,B,0.5,-3.302,Major,0.347,201.936,4/4,0.53
Pop,Céline Dion,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",7FihoA0WgTT21DkWR7wbYR,70,0.459,0.342,199507,0.425,0.0,C,0.122,-9.064,Minor,0.0425,110.62,4/4,0.115
Pop,Granger Smith,Happens Like That,11fWR3u9wjDMW4oVDbUbyT,68,0.189,0.557,171493,0.807,0.0,G,0.234,-5.428,Major,0.0825,81.045,4/4,0.578
Pop,Slushii,There x2,1tndktY8ZFXapGYIeHUGR2,65,0.179,0.613,230418,0.812,0.0,C#,0.11,-2.852,Major,0.0545,144.943,4/4,0.391
Pop,Maná,En El Muelle De San Blas,0mvocLIWUnT10znvIXwHGr,73,0.113,0.64,352160,0.693,5.62e-06,D,0.0978,-5.735,Major,0.0235,97.159,4/4,0.698
Pop,The National,I Need My Girl,7rbCL7W893Zonbfnevku5s,69,0.867,0.523,245240,0.438,0.0723,C,0.123,-11.49,Minor,0.0356,126.028,4/4,0.106
Pop,The Milk Carton Kids,Younger Years,6UXVFOpFv2WQSs3RF4OC8E,64,0.858,0.613,229760,0.441,0.0788,F,0.108,-12.808,Major,0.0366,105.83,4/4,0.533
Pop,Tyga,Rack City,0srwKuJPH8yBzzFUJMBQM2,67,0.0471,0.927,203200,0.328,1.54e-05,C#,0.12,-10.969,Major,0.374,98.95,4/4,0.22
Pop,Mike WiLL Made-It,Drinks On Us,3Z4iF2sFcW63WclmUYd7IE,60,0.365,0.774,311163,0.628,8.94e-05,A#,0.0991,-6.536,Minor,0.274,128.982,4/4,0.485
Pop,Kevin Gates,Let It Sing,090R9OdFMbQQksvwuXmNEY,59,0.0392,0.737,195456,0.728,0.0,F,0.159,-5.498,Minor,0.402,144.964,4/4,0.587
Pop,Kehlani,The Way (feat. Chance the Rapper),6mzaCRuLTRiz1caGOum3zT,69,0.389,0.746,262521,0.538,0.0,A#,0.139,-6.479,Major,0.32,101.018,4/4,0.516
Pop,Tyler Rich,The Difference,24ysdDtsZjfrTIXZRKrwpw,70,0.097,0.538,188507,0.755,0.0,A,0.11,-5.22,Major,0.0532,169.811,4/4,0.697
Pop,The Vamps,I Found A Girl,6YZOPDWjsa6BPOWLge5gKg,60,0.118,0.717,179440,0.856,0.0,E,0.274,-4.68,Major,0.0565,89.982,4/4,0.645
Pop,Aqua,Barbie Girl,2RSOzvKUnfDDrb2nQPfpQU,64,0.0146,0.814,197773,0.955,0.283,C#,0.218,-5.905,Minor,0.0377,129.992,4/4,0.963
Pop,Vince Staples,Opps (with Yugen Blakrok),7bUcBztfGqO7cSI2gMZeCI,67,0.152,0.706,180893,0.775,3.32e-05,C#,0.416,-6.819,Major,0.335,127.929,4/4,0.847
Pop,Lady Gaga,Born This Way,6r2BECwMgEoRb5yLfp0Hca,66,0.00327,0.587,260253,0.828,0.0,B,0.331,-5.108,Major,0.161,123.907,4/4,0.494
Pop,A$AP Rocky,Electric Body,6br4Pc0BzU6dTD5fEmks2i,65,0.492,0.897,255253,0.598,0.0014,D,0.0646,-7.164,Major,0.0466,119.966,4/4,0.528
Pop,ELHAE,Bang Your Line (feat. Ty Dolla $ign),2v63nsrBRoEkFZGKaTXA2q,68,0.209,0.62,224880,0.418,0.0,C,0.111,-9.131,Minor,0.237,96.438,4/4,0.301
Pop,Glass Animals,Season 2 Episode 3,4vcoNCrTtunmJ9q8srpVly,65,0.543,0.742,243509,0.289,4.57e-05,F,0.228,-7.833,Minor,0.115,147.986,4/4,0.71
Pop,Wiz Khalifa,Benz Boys (feat. Ty Dolla $ign),0fDGqIKOL8mX5sl67hYv5D,62,0.333,0.785,218033,0.651,7.5e-05,A,0.112,-5.318,Major,0.375,171.969,4/4,0.69
Pop,Maluma,GPS,3t6j6WNv2OSn6qm5Vxynub,70,0.188,0.841,216307,0.629,0.0,E,0.346,-3.033,Minor,0.114,143.949,4/4,0.676
Pop,Travis Atreo,Should Have Been Us,0P3wANnHa96Q7qOBzZrvD5,64,0.849,0.695,198550,0.359,0.0,C,0.102,-7.676,Major,0.0535,85.93,4/4,0.389
Pop,Monsta X,HERO,6gorwqDJ7bsdCHcVs5uS9u,65,0.0754,0.683,231952,0.893,0.0,F,0.226,-3.086,Minor,0.162,146.082,4/4,0.909
Pop,Sarah Jarosz,Build Me Up From Bones,1I9dSqB5XSdwOfn9M8zpRg,64,0.862,0.515,216173,0.286,6.9e-05,F,0.106,-11.776,Major,0.0378,115.076,4/4,0.284
Pop,Katy Perry,I Kissed A Girl,005lwxGU1tms6HGELIcUv9,68,0.00223,0.699,179640,0.76,0.0,F,0.132,-3.173,Major,0.0677,129.996,4/4,0.696
Pop,The Marías,Clueless,7mrEpwmQJ7qK1ik7ZjjcdD,64,0.653,0.829,227234,0.23,0.188,D,0.258,-16.559,Major,0.0418,94.014,4/4,0.516
Pop,LANCO,Born to Love You,77a5Eu7lC3tG0Sukt2O91U,72,0.13,0.659,230013,0.902,9.45e-05,G,0.0574,-6.192,Major,0.0296,124.985,4/4,0.809
Pop,Lauv,There's No Way (feat. Julia Michaels),2hnxrRNzF74mdDzpQZQukQ,85,0.49,0.755,174861,0.625,0.0,D,0.157,-7.114,Major,0.0896,147.02,4/4,0.374
Pop,Clean Bandit,Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,3Mong1BzxMKwTZ0SbfLdcQ,61,0.0207,0.684,156168,0.95,1.25e-06,C#,0.105,-2.588,Minor,0.0809,125.974,4/4,0.436
Pop,MGMT,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,66,0.0102,0.705,299960,0.712,0.000855,F#,0.1,-6.156,Major,0.0385,97.512,4/4,0.62
Pop,PRETTYMUCH,Healthy,74ZGCsRTbnaNDg8cjWSdoR,62,0.106,0.713,197477,0.774,0.0,G#,0.0808,-4.08,Major,0.14,150.075,4/4,0.697
Pop,Frank Ocean,Super Rich Kids,0725YWm6Z0TpZ6wrNk64Eb,68,0.269,0.592,304760,0.423,0.0,D#,0.207,-8.184,Minor,0.0904,60.014,4/4,0.607
Pop,BTS,Intro: Singularity,6ePyl2ns4b7MVYhjsj32ZK,68,0.554,0.775,196998,0.271,0.00285,C#,0.112,-9.131,Minor,0.092,104.001,3/4,0.204
Pop,Hippo Campus,Buttercup,6iCJCZqDJjmBxt07Oid6FI,65,0.199,0.623,226610,0.763,6.52e-06,A,0.126,-4.412,Major,0.0719,108.871,4/4,0.199
Pop,Kanye West,FML,30Zcjs7pgEkmJA1lEbGSWT,70,0.313,0.667,236120,0.423,0.0,A,0.193,-7.146,Minor,0.0822,125.116,4/4,0.156
Pop,Brandy,Full Moon,0pLmfgIANOX9FB9uZDU43x,58,0.358,0.692,248933,0.656,0.0029,A#,0.0929,-4.81,Minor,0.151,105.994,4/4,0.629
Pop,Keyshia Cole,I Remember,1dObJGQUgJ7tWxJ0byON6W,55,0.234,0.549,260093,0.756,0.0,F,0.0894,-4.412,Minor,0.0462,129.205,4/4,0.318
Pop,Hozier,Be,7hfi4ZTfV7akmGINh6qYCF,64,0.00262,0.227,289067,0.798,2.95e-05,E,0.15,-3.901,Minor,0.0381,94.533,4/4,0.174
Pop,Frank Ocean,Nikes,19YKaevk2bce4odJkP5L22,73,0.695,0.543,314075,0.394,0.000239,G#,0.108,-9.637,Major,0.0864,137.811,4/4,0.118
Pop,Future,Feed Me Dope,3lyeSiAIdLoZUHhV8psOTI,59,0.0118,0.853,166693,0.688,0.0,G#,0.151,-6.509,Minor,0.296,150.012,4/4,0.565
Pop,Sam Smith,Too Good At Goodbyes,3VlbOrM6nYPprVvzBZllE5,80,0.615,0.661,201000,0.373,0.0,F,0.177,-8.249,Major,0.0505,91.5,4/4,0.523
Pop,SEVENTEEN,Don't Wanna Cry,6Upu6yjkdi0DVI8E3IBZEU,70,0.164,0.781,203427,0.683,1.53e-06,C,0.16,-4.258,Major,0.0325,100.005,4/4,0.722
Pop,A Day To Remember,2nd Sucks,6UZ8PjuMPQI6i7NOImb2mA,58,0.000133,0.501,147627,0.989,1.6e-06,G,0.57,-4.369,Major,0.173,140.029,4/4,0.162
Pop,K CAMP,Money Baby,3pT00QwvR8AzFtL3hedljs,56,0.032,0.73,219307,0.529,0.0,C#,0.0992,-5.758,Major,0.0379,134.967,4/4,0.475
Pop,Maddie & Tae,Die From A Broken Heart,1kFpL1itkwkdhO6kcmNJra,68,0.363,0.607,188291,0.514,0.0,E,0.258,-6.631,Major,0.0323,75.978,4/4,0.414
Pop,Jazmine Sullivan,Bust Your Windows,56z2qI0gKcPthQF6l8AW3E,68,0.538,0.683,266307,0.664,0.0,F,0.0671,-4.233,Minor,0.0332,106.991,4/4,0.866
Pop,Vance Joy,Like Gold,6Od2OWvoT4embWAgIGeFRd,68,0.224,0.477,224400,0.712,8.36e-06,G,0.118,-6.759,Major,0.0653,109.965,4/4,0.407
Pop,Metro Boomin,"Only You (feat. WizKid, Offset & J Balvin)",3XFwOQU8wxXWl8Rxj3lrOi,69,0.538,0.732,218627,0.69,9.37e-05,E,0.191,-7.745,Minor,0.174,117.157,4/4,0.636
Pop,6LACK,Seasons (feat. Khalid),1AROE0XcC4ySCxXF65mutZ,73,0.704,0.605,250001,0.335,0.00756,C,0.127,-10.49,Major,0.309,141.839,4/4,0.455
Pop,Irene Cara,What A Feeling,0aAR5HogGoT68EWFbyRFqx,68,0.382,0.532,244533,0.729,0.0,A#,0.366,-6.84,Major,0.0474,121.97,4/4,0.595
Pop,Ty Dolla $ign,Clout (feat. 21 Savage),1u0CD4fcBUB1xrG9fNgejh,70,0.136,0.88,200373,0.728,5.42e-05,A#,0.337,-6.939,Minor,0.205,160.976,4/4,0.715
Pop,Ra Ra Riot,Every Time I'm Ready to Hug,4ojO2rUxfvbD3rEEZE4PLr,60,0.0124,0.642,173880,0.754,6.23e-06,C,0.223,-4.265,Major,0.0298,125.032,4/4,0.499
Pop,YG,My Nigga,02pf9lLM8Nb8l4u4ts1GWb,70,0.0933,0.673,235600,0.464,0.0,A#,0.21,-6.864,Minor,0.201,171.043,4/4,0.762
Pop,Gunna,Same Yung Nigga (feat. Playboi Carti),1q9jq5X5vwmewjOa2mHtQ1,77,0.183,0.852,180935,0.568,0.0,C#,0.0993,-9.202,Minor,0.344,81.526,4/4,0.504
Pop,Sam Hunt,Speakers,4DXfOXYv0ki7IR3P0XRcMY,58,0.712,0.594,228093,0.459,0.0,A,0.169,-7.507,Major,0.0419,75.082,4/4,0.316
Pop,R.E.M.,Losing My Religion,31AOj9sFz2gM0O3hMARRBx,82,0.163,0.671,268427,0.849,0.0,A,0.0937,-5.03,Minor,0.0284,125.613,4/4,0.829
Pop,CHUNG HA,Roller Coaster,4xTqgN4ej7EHMd0gWXJdrI,68,0.318,0.633,212136,0.907,0.0,F#,0.221,-1.462,Minor,0.0499,129.995,4/4,0.739
Pop,Arcade Fire,Wake Up,6Hmj7SrLRbreLVfVS7mV1S,68,0.12,0.252,335333,0.8,0.0538,C,0.118,-4.845,Major,0.0368,139.361,4/4,0.29
Pop,G-Eazy,Guala,0gENjASIsFnZQI8ZLcFX8R,59,0.0637,0.837,313987,0.538,0.0,C,0.0791,-8.921,Major,0.288,109.943,4/4,0.318
Pop,Fall Out Boy,Fourth Of July,1vrjcPplEuenckUzGGp2UR,63,0.141,0.483,224360,0.974,0.00532,G,0.428,-3.368,Major,0.0971,160.065,4/4,0.562
Pop,Beyoncé,Crazy In Love,5IVuqXILoxVWvWEPm82Jxr,78,0.00249,0.646,236133,0.77,0.0,D,0.0715,-6.596,Minor,0.226,99.165,4/4,0.681
Pop,Austin Mahone,Send It (feat. Rich Homie Quan),6cpjHSaH0xK3Lz6FqUniHm,65,0.186,0.737,181003,0.585,0.0,F,0.115,-6.252,Major,0.0975,147.064,4/4,0.693
Pop,Red Velvet,피카부 Peek-A-Boo,42tFTth2jcF7iSo0RBjfJF,73,0.0868,0.839,189050,0.902,0.00257,C#,0.272,-3.612,Minor,0.0536,114.953,4/4,0.639
Pop,Future,Low Life,7EiZI6JVHllARrX9PUvAdX,76,0.337,0.722,313547,0.331,0.283,G#,0.146,-7.789,Major,0.0725,143.974,4/4,0.102
Pop,CL,Hello Bitches,2PsuktMveOXllYMbAy5dEj,64,0.00983,0.714,178177,0.884,0.0,B,0.439,-2.932,Major,0.113,145.074,4/4,0.584
Pop,Omar LinX,Keep It Mello (feat. Omar LinX),0Q3SC6kEhxYagDP3bFe5K9,72,0.00134,0.686,243380,0.888,0.000689,C#,0.0736,-3.348,Major,0.0857,142.015,4/4,0.108
Pop,Lana Del Rey,Blue Jeans,2lFTzUnuGaWlWHJQokjRyb,63,0.418,0.558,209440,0.837,0.0,D#,0.0821,-4.405,Major,0.0633,117.963,4/4,0.488
Pop,Mac Miller,Cinderella (feat. Ty Dolla $ign),2lpygKqzPFtItQ4ss3cgfb,70,0.235,0.545,480187,0.534,0.0,G#,0.345,-6.874,Minor,0.047,140.021,4/4,0.24
Pop,Jon Langston,All Eyes On Us,2PtbdHcXDnUBwDUcwBFIMw,60,0.00485,0.276,182993,0.903,0.0,A#,0.127,-2.542,Major,0.062,81.286,4/4,0.723
Pop,Bridgit Mendler,Ready or Not,5xvUgoVED1F4mBu8FL0HaW,70,0.00394,0.717,200947,0.871,8.43e-05,D,0.116,-3.85,Major,0.0487,93.024,4/4,0.732
Pop,Lil Baby,My Drip,77XX5hXetVXqpocVnbPhzT,62,0.019,0.839,238347,0.541,0.0,C,0.0971,-10.581,Major,0.316,129.974,4/4,0.372
Pop,Ciara,Like a Boy,358bOvBiZCS9fRzNYosw6c,61,0.267,0.701,237053,0.724,0.0,C,0.0867,-5.751,Minor,0.145,132.035,4/4,0.425
Pop,Jordin Sparks,No Air (feat. Chris Brown),1jUA4rb6ZCv4gby4YU53xq,74,0.0521,0.466,264373,0.759,0.0,G#,0.0587,-4.978,Minor,0.199,160.033,4/4,0.328
Pop,Bryson Tiller,Run Me Dry,5GG3knKdxKWrNboRijxeKF,70,0.393,0.646,169267,0.756,3.23e-05,A,0.202,-9.017,Minor,0.487,193.881,4/4,0.596
Pop,Post Malone,Psycho,1GXABqvCDvQ58wPbkNhhzh,59,0.532,0.755,221440,0.557,0.0,G#,0.111,-7.991,Major,0.109,139.977,4/4,0.462
Pop,Dreezy,Ecstasy (feat. Jeremih),5o54O3MOnMvcPTmkguYkwg,65,0.261,0.889,187061,0.451,0.0,A#,0.0465,-7.77,Minor,0.0662,104.043,4/4,0.635
Pop,Bea Miller,S.L.U.T.,5oHHknbV60X7ezoWXhMeXD,66,0.0656,0.735,178914,0.754,0.0,G#,0.177,-4.4,Major,0.0663,94.971,4/4,0.711
Pop,Mat Kearney,Ships In The Night,0RUXHlYhA057fCOe2vqIqu,54,0.111,0.448,255893,0.885,3.65e-06,A,0.0476,-3.755,Major,0.0562,178.151,4/4,0.134
Pop,Julia Michaels,Deep,1LzmZWMpiPqeEIvaYCzO3Z,65,0.251,0.739,163200,0.478,0.0,C#,0.344,-5.446,Major,0.113,135.958,4/4,0.614
Pop,Zico,SoulMate (feat. IU),1pz24zu5H9A0S1a2NKT4F0,64,0.234,0.855,219391,0.58,0.0,F,0.0965,-6.951,Major,0.141,96.998,4/4,0.518
Pop,Shawn Mendes,Patience,0JZ9lcwFcAscMpy1YxUtpW,66,0.107,0.553,175253,0.571,0.0,D#,0.111,-6.345,Major,0.2,179.848,4/4,0.443
Pop,August Alsina,Kissin' On My Tattoos,4MOXruB3ARc4PePI6IkGO7,63,0.00648,0.577,251893,0.625,0.0,D,0.364,-8.346,Minor,0.0423,120.133,4/4,0.184
Pop,The Presidents Of The United States Of America,Lump,2JdzB67NvIa90K4gEZPLeX,69,0.00468,0.499,134200,0.873,0.0,F#,0.165,-3.902,Major,0.0386,142.726,4/4,0.864
Pop,The Chainsmokers,This Feeling - Afrojack & Disto Remix,1zZ8DfrLf4fQgARxIKOs20,65,0.000428,0.607,207693,0.942,4.53e-05,A#,0.111,-3.876,Minor,0.0857,150.074,4/4,0.164
Pop,Bebe Rexha,I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,86,0.00281,0.63,195519,0.694,0.0,B,0.0719,-6.257,Minor,0.0253,97.005,4/4,0.216
Pop,Missy Elliott,The Rain (Supa Dupa Fly),2WRzpLD8qDRrxMXc63E5WJ,62,0.117,0.854,246173,0.58,0.00471,C#,0.0921,-10.008,Major,0.217,162.116,4/4,0.7
Pop,Marshmello,Project Dreams,6GSkLS2y4ZnnZsuRAj975K,83,0.409,0.78,167898,0.828,0.0,G#,0.104,-2.235,Major,0.237,160.113,4/4,0.786
Pop,Shawn Colvin,Sunny Came Home,4mOxpj82q6n3EO7HBZCelX,63,0.344,0.554,264200,0.58,0.00842,B,0.0989,-8.05,Minor,0.0322,167.83,4/4,0.402
Pop,Chris Brown,Turn Up the Music,0UlHiqi7seV02XNHLMtfGK,64,0.000238,0.594,227973,0.841,2.22e-06,C#,0.156,-5.792,Major,0.102,129.925,4/4,0.643
Pop,Lauren Alaina,Ladies In The '90s,4Whem9s6OoP7yFT60m2tU9,63,0.0414,0.644,225040,0.882,0.0,G,0.34,-3.146,Major,0.0643,99.861,4/4,0.55
Pop,Drake,9,1C7KSXR2GVxknex6I4ANco,63,0.000855,0.7,255787,0.721,0.00112,D,0.257,-7.296,Major,0.0447,100.003,4/4,0.0378
Pop,H.E.R.,As I Am,3LtnXdDD9VFBtHy5kmGILx,69,0.0895,0.547,240360,0.564,1.02e-06,D,0.152,-8.101,Minor,0.291,81.155,4/4,0.179
Pop,Kip Moore,More Girls Like You,73WWkaWkIRSP3MYGZ14aY4,65,0.00825,0.555,154707,0.746,0.0,D,0.0796,-5.522,Major,0.033,75.01,4/4,0.712
Pop,Coldplay,Paradise,6nek1Nin9q48AVZcWs9e9D,78,0.0522,0.449,278719,0.585,8.49e-05,F,0.0833,-6.762,Major,0.0268,139.627,4/4,0.203
Pop,Vance Joy,Fire and the Flood,6liNJDyWJjyHAgDnAX95bw,68,0.0242,0.596,249382,0.827,0.0,F,0.0958,-4.402,Major,0.0372,115.034,4/4,0.329
Pop,5 Seconds of Summer,Lie To Me - Acoustic,0oX4kLiXk2hqlhdXddedhC,63,0.147,0.653,155477,0.493,0.0,A#,0.0852,-6.392,Major,0.0296,154.892,4/4,0.853
Pop,Ciara,Can't Leave 'Em Alone (feat. 50 Cent),78CTv7ypHvXQlEjXYst2n9,59,0.209,0.527,244760,0.696,0.0,C#,0.0516,-6.015,Minor,0.361,100.614,4/4,0.499
Pop,Ludovico Einaudi,Elegy For The Arctic,7B5OjrUhDBJao8CrIlnXBI,60,0.987,0.319,158560,0.0315,0.937,F,0.141,-29.554,Minor,0.0498,127.002,4/4,0.132
Pop,Meek Mill,Oodles O' Noodles Babies,0jqLv5PuEUA0GthFjdtlS1,65,0.593,0.609,181274,0.836,0.0,E,0.466,-3.442,Minor,0.264,72.099,4/4,0.584
Pop,Logic,Fade Away,4QRWA5UqYU1st9aO0UfxOj,66,0.27,0.709,287400,0.787,0.00114,C#,0.296,-2.377,Major,0.235,75.986,4/4,0.607
Pop,Gryffin,Bye Bye (feat. Ivy Adara),3SEupjP7CBdIoNPrFrMozG,72,0.00271,0.618,210928,0.754,0.0,E,0.213,-3.739,Major,0.0882,148.013,4/4,0.485
Pop,Daughtry,Over You,7mXmxXLAnsvXKt4Q37KoMI,63,0.017,0.423,204853,0.922,0.0,D#,0.102,-2.602,Major,0.0411,156.063,4/4,0.567
Pop,Whitney Houston,I Have Nothing,31er9IGsfFbwqy1pH4aiTP,73,0.576,0.54,289160,0.401,0.0,C,0.164,-10.499,Major,0.0364,152.974,3/4,0.24
Pop,Spoon,The Underdog,6MCYY4i1zrRIbVj9YlVUdF,60,0.0667,0.693,222107,0.527,0.00143,G,0.663,-10.856,Major,0.0365,145.165,4/4,0.911
Pop,Abraham Vazquez,Se Ocupan Huevos,4tNNAvKnLumxekoZoni6BT,65,0.667,0.498,190793,0.744,0.0,C,0.179,-4.498,Major,0.0354,112.389,1/4,0.876
Pop,Kendrick Lamar,FEEL.,2LTlO3NuNVN70lp2ZbVswF,66,0.137,0.746,214827,0.798,0.0,C,0.139,-8.382,Major,0.349,109.968,4/4,0.553
Pop,Troye Sivan,My My My!,4NiehSBQthimPzRsVeOgCT,75,0.00407,0.701,204727,0.458,0.000151,C#,0.045,-7.749,Major,0.0836,102.967,4/4,0.482
Pop,Stromae,Papaoutai,1QFw2xxyQtgKjlrMCEqsNj,57,0.022,0.731,232147,0.807,0.0,A#,0.0632,-7.225,Minor,0.081,115.994,4/4,0.244
Pop,OutKast,Elevators (Me & You),2oLwDI8tZUOh6SmTMRRfKs,63,0.0234,0.774,265200,0.586,0.000726,A#,0.0562,-10.434,Minor,0.301,85.075,4/4,0.642
Pop,Cheat Codes,Ferrari (feat. Afrojack),6YjAKDg1M1RSkX7ssL0dOO,64,0.101,0.772,202500,0.849,0.0,C#,0.0857,-3.035,Major,0.2,127.972,4/4,0.642
Pop,Icona Pop,I Love It (feat. Charli XCX) - Original Version,3VZQshi4COChhXaz7cLP02,68,0.00855,0.714,155337,0.905,2.55e-05,G#,0.146,-2.663,Major,0.0289,125.927,4/4,0.838
Pop,SZA,The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt,76,0.495,0.775,171806,0.573,0.0,B,0.126,-4.933,Major,0.0585,101.925,4/4,0.667
Pop,Coldplay,Hymn For The Weekend - Seeb Remix,6s3GEN8wK0OMzzzZbXj0fu,77,0.00868,0.565,212647,0.849,4.68e-06,C,0.12,-3.516,Minor,0.0517,102.034,4/4,0.427
Pop,Lil Baby,Yes Indeed,6vN77lE9LK6HP2DewaN6HZ,85,0.035,0.964,142273,0.346,0.0,F,0.108,-9.309,Minor,0.53,119.958,4/4,0.562
Pop,Metric,Black Sheep,72hSmnleYTiiOo23q8ZJIS,62,0.00028,0.509,297460,0.646,0.00468,B,0.0973,-6.285,Minor,0.0365,124.014,4/4,0.142
Pop,Doja Cat,Go To Town,6iOvnACn4ChlAw4lWUU4dd,64,0.0716,0.71,217813,0.71,1.07e-06,C,0.206,-2.474,Major,0.0579,169.944,4/4,0.7
Pop,Tina Turner,The Best - Edit,2W2ieVidLIx9TDvxu0ZT6F,72,0.0149,0.681,250133,0.83,0.00376,C,0.214,-6.088,Major,0.0271,103.777,4/4,0.817
Pop,Future,Promise U That,7EB2UpfRbS4QVjZQlKLi3Z,70,0.338,0.638,205423,0.568,0.0,C#,0.487,-6.579,Minor,0.159,127.806,4/4,0.446
Pop,Dion,Runaround Sue,1DndHckdH9m5rp6gYP086b,64,0.451,0.364,171600,0.607,0.0,D,0.251,-9.791,Major,0.125,79.987,4/4,0.598
Pop,T-Pain,Buy U a Drank (Shawty Snappin'),2aIdVb8v9KTpEZnftkz2mD,78,0.0108,0.451,227960,0.55,0.0,C#,0.0737,-8.137,Major,0.262,80.001,4/4,0.594
Pop,2Pac,I Get Around,4voEoczU7Ijborps9XF1n3,71,0.157,0.849,259000,0.422,1.19e-05,A#,0.255,-13.95,Minor,0.122,96.216,4/4,0.624
Pop,Robin Schulz,Speechless (feat. Erika Sirola),1rCcsYnmqbMYdkG7kS9GC5,88,0.0161,0.574,214942,0.728,1.42e-06,C#,0.0851,-4.777,Major,0.062,125.047,4/4,0.266
Pop,Cardi B,Thru Your Phone,74cVJfmK18rhWnscIpGXjt,73,0.17,0.837,188524,0.549,0.0,C,0.057,-5.722,Major,0.167,121.954,4/4,0.209
Pop,Liam Payne,First Time,63MtMwfhxUvM2cyUNb5Iux,72,0.114,0.709,192588,0.759,0.000129,F,0.347,-3.811,Minor,0.0454,148.011,4/4,0.586
Pop,Mozart La Para,"Mujeres (Mozart La Para, Justin Quiles, Farruko, Jowell & Randy) - Remix",1AKP5JySgNsr2Y04z1yGHJ,74,0.0391,0.81,236200,0.757,0.000384,C#,0.346,-5.352,Minor,0.0599,100.002,4/4,0.72
